symbol,fundingTime,fundingRate,Day
LTCUSDT,1599782400000,0.00010000,2020-09-11 00:00:00
LTCUSDT,1599811200000,0.00010000,2020-09-11 08:00:00
LTCUSDT,1599840000000,0.00010000,2020-09-11 16:00:00
LTCUSDT,1599868800000,0.00010000,2020-09-12 00:00:00
LTCUSDT,1599897600000,0.00010000,2020-09-12 08:00:00
LTCUSDT,1599926400000,0.00010000,2020-09-12 16:00:00
LTCUSDT,1599955200000,0.00017674,2020-09-13 00:00:00
LTCUSDT,1599984000000,0.00010000,2020-09-13 08:00:00
LTCUSDT,1600012800000,0.00010000,2020-09-13 16:00:00
LTCUSDT,1600041600000,0.00010000,2020-09-14 00:00:00
LTCUSDT,1600070400000,0.00010000,2020-09-14 08:00:00
LTCUSDT,1600099200000,0.00010000,2020-09-14 16:00:00
LTCUSDT,1600128000000,0.00010000,2020-09-15 00:00:00
LTCUSDT,1600156800000,0.00010000,2020-09-15 08:00:00
LTCUSDT,1600185600000,0.00010000,2020-09-15 16:00:00
LTCUSDT,1600214400000,0.00010000,2020-09-16 00:00:00
LTCUSDT,1600243200000,0.00010000,2020-09-16 08:00:00
LTCUSDT,1600272000000,0.00010000,2020-09-16 16:00:00
LTCUSDT,1600300800000,0.00010000,2020-09-17 00:00:00
LTCUSDT,1600329600000,0.00010000,2020-09-17 08:00:00
LTCUSDT,1600358400000,0.00010000,2020-09-17 16:00:00
LTCUSDT,1600387200000,0.00010000,2020-09-18 00:00:00
LTCUSDT,1600416000000,0.00010000,2020-09-18 08:00:00
LTCUSDT,1600444800000,0.00010000,2020-09-18 16:00:00
LTCUSDT,1600473600000,0.00010000,2020-09-19 00:00:00
LTCUSDT,1600502400000,0.00010000,2020-09-19 08:00:00
LTCUSDT,1600531200000,0.00010000,2020-09-19 16:00:00
LTCUSDT,1600560000000,0.00010000,2020-09-20 00:00:00
LTCUSDT,1600588800000,0.00010000,2020-09-20 08:00:00
LTCUSDT,1600617600000,0.00010000,2020-09-20 16:00:00
LTCUSDT,1600646400000,0.00010000,2020-09-21 00:00:00
LTCUSDT,1600675200000,0.00010000,2020-09-21 08:00:00
LTCUSDT,1600704000000,0.00010000,2020-09-21 16:00:00
LTCUSDT,1600732800000,0.00010000,2020-09-22 00:00:00
LTCUSDT,1600761600000,0.00010000,2020-09-22 08:00:00
LTCUSDT,1600790400000,0.00010000,2020-09-22 16:00:00
LTCUSDT,1600819200000,0.00010000,2020-09-23 00:00:00
LTCUSDT,1600848000000,0.00010000,2020-09-23 08:00:00
LTCUSDT,1600876800000,0.00010000,2020-09-23 16:00:00
LTCUSDT,1600905600000,0.00010000,2020-09-24 00:00:00
LTCUSDT,1600934400000,0.00010000,2020-09-24 08:00:00
LTCUSDT,1600963200000,0.00010000,2020-09-24 16:00:00
